name,address,lat,lon,note,google_maps_url,feature_id,kg_id,added_by,list_title,list_id,emoji,category,status,source_lists,source_list_ids,tourism_tier,drop_reason
B&C Camera,,36.143685,-115.20161279999999,,https://www.google.com/maps?ftid=0x80c8c14e2e83e0c3:0xd70232da73a99b0,0x80c8c14e2e83e0c3:0xd70232da73a99b0,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,📍,place,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,vibe,
B-Side Label,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2 Chome−36−2 ヒルズ下北沢 1F",35.663318499999995,139.667282,Sticker shop.,https://www.google.com/maps?ftid=0x6018f36b1693431d:0xa1436b3fc04a05ea,0x6018f36b1693431d:0xa1436b3fc04a05ea,/g/11btz3dy21,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
B-SIDE LABEL 心斎橋店,,34.6718775,135.5010319,Cool sticker store.,https://www.google.com/maps?ftid=0x6000e74e483722b7:0xd75a86868243c2a7,0x6000e74e483722b7:0xd75a86868243c2a7,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
Badgastein,,47.114088699999996,13.132660999999999,,https://www.google.com/maps?ftid=0x477730f276ac1c2b:0x3a674a880857db8c,0x477730f276ac1c2b:0x3a674a880857db8c,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Bahnhof Wittenbergplatz,,52.501839,13.343,Neat metro station.,https://www.google.com/maps?ftid=0x47a8505406f4e1e1:0x8f3646a750d35ebf,0x47a8505406f4e1e1:0x8f3646a750d35ebf,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Balat Renkli Evler,"Balat, Kiremit Cd. No:34, 34087 Fatih/İstanbul, Turkey",41.0295835,28.947590199999997,,https://www.google.com/maps?ftid=0x14cabb7e926929b5:0xc62a0bca54b6f7b0,0x14cabb7e926929b5:0xc62a0bca54b6f7b0,/g/11rn4nm45j,Zach J.,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,📍,place,visited,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,vibe,
Banff,"Banff, AB",51.178430399999996,-115.5707903,,https://www.google.com/maps?ftid=0x5370ca45910c4afd:0xcaafaebedaac9463,0x5370ca45910c4afd:0xcaafaebedaac9463,/m/01_60w,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,📍,place,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,vibe,
Banh Mi Boys,"392 Queen St W, Toronto, ON M5V 2A9, Canada",43.6487425,-79.3969345,,https://www.google.com/maps?ftid=0x882b34db7b63b8ff:0x8b4a2a536ba2163f,0x882b34db7b63b8ff:0x8b4a2a536ba2163f,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
BAOGO,,50.8488153,4.3529506,,https://www.google.com/maps?ftid=0x47c3c380b13cd9df:0x2f2b5ba9e38a6192,0x47c3c380b13cd9df:0x2f2b5ba9e38a6192,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,📍,place,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,vibe,
Barbican Conservatory,,51.520002999999996,-0.0931621,,https://www.google.com/maps?ftid=0x48761caa036cfde1:0x8deeedcd900573b6,0x48761caa036cfde1:0x8deeedcd900573b6,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
Barbican Estate,,51.5195691,-0.09468209999999999,,https://www.google.com/maps?ftid=0x48761b55f0051347:0x75da544c00574051,0x48761b55f0051347:0x75da544c00574051,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
Barschwein,"Franzstraße 3, 80802 München, Germany",48.1608346,11.5870961,,https://www.google.com/maps?ftid=0x479e75b8f7285f73:0x7d0d8e15b7dbfeda,0x479e75b8f7285f73:0x7d0d8e15b7dbfeda,/g/1tf3mxjm,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Bartholomew,"1026 Mainland St, Vancouver, BC V6B 2T4",49.2760153,-123.1196449,,https://www.google.com/maps?ftid=0x548673af76c89735:0x7f09dc690ef9e0c8,0x548673af76c89735:0x7f09dc690ef9e0c8,/g/11h4nqymx9,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,📍,place,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Barton Springs Municipal Pool,"2131 William Barton Dr, Austin, TX 78746, United States",30.2637258,-97.7714002,,https://www.google.com/maps?ftid=0x8644ca3d4e6d9977:0xd09efa9cfe432aa6,0x8644ca3d4e6d9977:0xd09efa9cfe432aa6,/m/0164mk,Zach J.,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,📍,place,visited,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,vibe,
Battlefield Vegas,,36.139128299999996,-115.16854199999999,,https://www.google.com/maps?ftid=0x80c8c40c78db9475:0xb385ffb3121f8065,0x80c8c40c78db9475:0xb385ffb3121f8065,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,📍,place,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,vibe,
Bazar,"Lviv, Lviv Oblast, Ukraine, 79000",49.838703699999996,24.0339991,Grocery Store,https://www.google.com/maps?ftid=0x473add93a15b652d:0x64d455d0f453d3c5,0x473add93a15b652d:0x64d455d0f453d3c5,/g/11gt8fjpz8,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,📍,place,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,vibe,
Beaches N' Cream,,43.6665795,-79.2972965,For Lt. Dan,https://www.google.com/maps?ftid=0x89d4cbf93d60a59f:0x8561e1b7b439a22f,0x89d4cbf93d60a59f:0x8561e1b7b439a22f,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Beethoven-Haus Bonn,"Bonngasse 22-24, 53111 Bonn, Germany",50.7369154,7.1012007,,https://www.google.com/maps?ftid=0x47bee10b0000ec0f:0xf0e0317f82ae4690,0x47bee10b0000ec0f:0xf0e0317f82ae4690,/m/065_h04,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Belly Buster Submarines,,43.6456313,-79.3935558,"Massive subs, a city favourite.",https://www.google.com/maps?ftid=0x882b34da26fc6371:0x35b5f5111f2a136b,0x882b34da26fc6371:0x35b5f5111f2a136b,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Belvédère Rhonegletscher,"Belvédère, 3999 Obergoms VS, Switzerland",46.577195599999996,8.3877971,,https://www.google.com/maps?ftid=0x47857eb83e0b1e7f:0xcd705255c604d8b4,0x47857eb83e0b1e7f:0xcd705255c604d8b4,/g/1tfq3j8y,Zach J.,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,📍,place,visited,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,vibe,
Benagil Caves,,37.087250999999995,-8.4237597,,https://www.google.com/maps?ftid=0xd1ad69c7d48aefb:0x7596818ce920a376,0xd1ad69c7d48aefb:0x7596818ce920a376,,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
Berghof,,47.633471199999995,13.041970099999999,The remains of Hitler's house.,https://www.google.com/maps?ftid=0x4776eb68323a0885:0xa3c683360a4528a8,0x4776eb68323a0885:0xa3c683360a4528a8,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Berlin Currywurst,"75 9th Ave, New York, NY 10011, United States",40.7422323,-74.0056267,German foods,https://www.google.com/maps?ftid=0x89c259bf5c1654f3:0xb8f2d88ff9bd036d,0x89c259bf5c1654f3:0xb8f2d88ff9bd036d,/g/11cmncb838,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,📍,place,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,vibe,
Bethesda Terrace,"72 Terrace Dr, New York, NY 10021, United States",40.773952799999996,-73.9709657,,https://www.google.com/maps?ftid=0x89c25892a6168611:0x9d94703beba53b51,0x89c25892a6168611:0x9d94703beba53b51,/m/09z4t6,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,📍,place,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,vibe,
Between 2 Buns Burgers,"105 E Pender St, Vancouver, BC V6A 2R8",49.280567399999995,-123.10196699999999,"Bob's Burgers, but Vancouver. Pretty good, friendly staff.",https://www.google.com/maps?ftid=0x54867147e9511c29:0x9f8b8000000c33ea,0x54867147e9511c29:0x9f8b8000000c33ea,/g/11q2qyvrvd,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,📍,place,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Bier Markt,"58 The Esplanade, Toronto, ON M5E 1R2, Canada",43.647172999999995,-79.3740076,,https://www.google.com/maps?ftid=0x89d4cb2e7202ef91:0x10775bf0b5583067,0x89d4cb2e7202ef91:0x10775bf0b5583067,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Big Ben,,51.500729199999995,-0.1246254,,https://www.google.com/maps?ftid=0x487604c38c8cd1d9:0xb78f2474b9a45aa9,0x487604c38c8cd1d9:0xb78f2474b9a45aa9,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
BIG TEX,"3921 Martin Luther King Jr Blvd, Dallas, TX 75210, United States",32.7797724,-96.7622581,,https://www.google.com/maps?ftid=0x864e99791b6df949:0xe7a2f3566b2695b4,0x864e99791b6df949:0xe7a2f3566b2695b4,/m/02bdy9,Zach J.,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,📍,place,visited,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,vibe,
Binbirdirek Sarnıcı,"Binbirdirek, İmran Öktem Cd. No:2/1, 34122 Fatih/İstanbul, Turkey",41.007542099999995,28.974460999999998,,https://www.google.com/maps?ftid=0x14cab9964ce01685:0xafdb7747cb786216,0x14cab9964ce01685:0xafdb7747cb786216,/m/03yfhtn,Zach J.,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,📍,place,visited,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,vibe,
Birmingham,"Birmingham, AL, USA",33.5185892,-86.8103567,"Nice place to drive through, should revisit.",https://www.google.com/maps?ftid=0x888911df5885bfd3:0x25507409eaba54ce,0x888911df5885bfd3:0x25507409eaba54ce,/m/0lphb,Zach J.,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,📍,place,visited,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,vibe,
Birreria Volo,,43.6551836,-79.4145824,,https://www.google.com/maps?ftid=0x882b34f1da7b223f:0x30946e620b4300af,0x882b34f1da7b223f:0x30946e620b4300af,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Blarney Stone,"216 Carrall St, Vancouver, BC V6B 2J1",49.2827737,-123.1041391,,https://www.google.com/maps?ftid=0x548671774bf85d3b:0x5053d1a75a7f642a,0x548671774bf85d3b:0x5053d1a75a7f642a,/g/1tdzfpk9,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,📍,place,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Blockbuster,"211 NE Revere Ave #3, Bend, OR 97701, United States",44.0673041,-121.3036393,"The last Blockbuster, ever.",https://www.google.com/maps?ftid=0x54b8c8a3c8ba7bf1:0xc928e1d42380f10,0x54b8c8a3c8ba7bf1:0xc928e1d42380f10,/g/11r3_6g13j,Zach J.,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,📍,place,visited,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,vibe,
Blockfabrik,,48.1905758,16.360484,,https://www.google.com/maps?ftid=0x476da8298c958ae3:0x55b24c2297713c8f,0x476da8298c958ae3:0x55b24c2297713c8f,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
bloomer's Queen,"715 Queen St W, Toronto, ON M6J 1E6",43.646670799999995,-79.4060307,"7/10 Doughnuts, not bad.",https://www.google.com/maps?ftid=0x882b3548d081e14d:0x568d94e8165d8cbd,0x882b3548d081e14d:0x568d94e8165d8cbd,/g/11fmq05qkv,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Blue Amsterdam,,52.367426599999995,4.8914922,Bar with a city view.,https://www.google.com/maps?ftid=0x47c609c1d36e8c23:0x2b17f39f55ca6f7b,0x47c609c1d36e8c23:0x2b17f39f55ca6f7b,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
Bluebird,,52.3699855,4.9008639,Weed shop.,https://www.google.com/maps?ftid=0x47c609be908b1669:0x30f8ba1720b5ff7,0x47c609be908b1669:0x30f8ba1720b5ff7,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
Bomonti,"Bomonti, Merkez, 34381 Şişli/İstanbul, Turkey",41.0573909,28.982636,Great area,https://www.google.com/maps?ftid=0x14cab71065a39eb9:0x88d8b8a8c749727,0x14cab71065a39eb9:0x88d8b8a8c749727,/g/1hc0gq3h9,Zach J.,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,📍,place,visited,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,vibe,
Bon Voyage Vintage,"110 S Washington St, Seattle, WA 98104, United States",47.6009859,-122.3336921,,https://www.google.com/maps?ftid=0x54906abacb1687df:0xe33ac60a4a5a784d,0x54906abacb1687df:0xe33ac60a4a5a784d,/g/11b6hr58bd,Zach J.,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,📍,place,visited,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,vibe,
Boulder World Munich East,,48.125872,11.6110615,Bouldering & Rock Climbing,https://www.google.com/maps?ftid=0x479ddf86475a875f:0x1fb8f80cc2e9a4bb,0x479ddf86475a875f:0x1fb8f80cc2e9a4bb,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
boulderbar Wienerberg,,48.1613344,16.3357591,,https://www.google.com/maps?ftid=0x476da85a705d0a75:0x75f3a69192315d0b,0x476da85a705d0a75:0x75f3a69192315d0b,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Boulderhalle Salzburg,,47.8258333,13.033055599999999,,https://www.google.com/maps?ftid=0x47769abd4d01cde3:0x366c724621d8e0ed,0x47769abd4d01cde3:0x366c724621d8e0ed,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Bourbon St,"New Orleans, LA, USA",29.9547116,-90.069155,Famous street.,https://www.google.com/maps?ftid=0x8620a611d6a2855d:0xb6d817d06be158bd,0x8620a611d6a2855d:0xb6d817d06be158bd,/m/03txch,Zach J.,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,📍,place,visited,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,vibe,
Bowie,,43.648348,-79.4205229,,https://www.google.com/maps?ftid=0x882b359f734d5edf:0x26dee7360f91e32e,0x882b359f734d5edf:0x26dee7360f91e32e,,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Boyau De Londres,"D913D, 55100 Fleury-devant-Douaumont, France",49.2129001,5.434664499999999,,https://www.google.com/maps?ftid=0x47eb1e43e6914d77:0x4755e0fef2216076,0x47eb1e43e6914d77:0x4755e0fef2216076,/g/11f158lzpr,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,📍,place,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,vibe,
Braga,,41.5454486,-8.426506999999999,,https://www.google.com/maps?ftid=0xd24febc6cf5d867:0xbc5d054162d1e218,0xd24febc6cf5d867:0xbc5d054162d1e218,,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
Bratwurst Glöckl-Wuppertal,"Kirchstraße 3, 42103 Wuppertal, Germany",51.2567826,7.147810799999999,,https://www.google.com/maps?ftid=0x47b8d7b31a38b7af:0xdfe64e2e0234defb,0x47b8d7b31a38b7af:0xdfe64e2e0234defb,/g/11fxvnlybk,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Brick Ln,"London, UK",51.5220098,-0.07170499999999999,Hipster area.,https://www.google.com/maps?ftid=0x48761cb640ab7f25:0xe1078eb9c803248e,0x48761cb640ab7f25:0xe1078eb9c803248e,/m/025x08,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
Broken Shaker at Freehand Chicago,"19 E Ohio St, Chicago, IL 60611, United States",41.8922643,-87.6273346,Dope bar,https://www.google.com/maps?ftid=0x880e2cad98bd799f:0x4e15a828a0de8bdc,0x880e2cad98bd799f:0x4e15a828a0de8bdc,/g/11bc7sfdm_,Zach J.,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,📍,place,visited,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,vibe,
Brouwerij 't IJ,,52.3666791,4.926444099999999,,https://www.google.com/maps?ftid=0x47c6090b41c8f893:0x77fe1349de1f4bc4,0x47c6090b41c8f893:0x77fe1349de1f4bc4,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
Bruce Lee and Brandon Lee Grave Sites,"1554 15th Ave E, Seattle, WA 98112, United States",47.633768499999995,-122.3158751,,https://www.google.com/maps?ftid=0x549014d8ec11959b:0xac6c348b38412c53,0x549014d8ec11959b:0xac6c348b38412c53,/g/119v3ls5c,Zach J.,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,📍,place,visited,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,vibe,
Bruck an der Großglocknerstraße,,47.287302499999996,12.8248556,,https://www.google.com/maps?ftid=0x47771c1bc1e18773:0x40097572de66410,0x47771c1bc1e18773:0x40097572de66410,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Brudern House,"Budapest, Ferenciek tere 10, 1053 Hungary",47.493294399999996,19.055301999999998,,https://www.google.com/maps?ftid=0x4741dc440751259b:0xc26303d4039e8b80,0x4741dc440751259b:0xc26303d4039e8b80,/g/15dqb8vl,Zach J.,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,📍,place,visited,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,vibe,
Bruges Beer Experience,,51.2085453,3.2254326,,https://www.google.com/maps?ftid=0x47c350cff7183a7d:0xb77a091a3606c081,0x47c350cff7183a7d:0xb77a091a3606c081,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,📍,place,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,vibe,
Brunnen-Helferei Zwingliplatz,"Zwinglipl. 4, 8001 Zürich, Switzerland",47.370283099999995,8.544696199999999,,https://www.google.com/maps?ftid=0x479aa10a98071917:0xf38fe0a93c7a8d74,0x479aa10a98071917:0xf38fe0a93c7a8d74,/g/11qnr0ntkk,Zach J.,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,📍,place,visited,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,vibe,
Bubble Toast,"plac Szczepański 5, 31-011 Kraków, Poland",50.0642305,19.9356082,,https://www.google.com/maps?ftid=0x47165b48fd9ada77:0xdb8f499dbfd7dfc2,0x47165b48fd9ada77:0xdb8f499dbfd7dfc2,/g/11h96ftbp0,Zach J.,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,📍,place,visited,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,vibe,
Buc-ee's,"2760 I-35, New Braunfels, TX 78130, United States",29.7264461,-98.0786414,,https://www.google.com/maps?ftid=0x865cbccd44bfe4b3:0x695760c690117684,0x865cbccd44bfe4b3:0x695760c690117684,/g/1hf071jr4,Zach J.,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,📍,place,visited,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,vibe,
Burghausen,,48.1725613,12.8310753,Nice small German town.,https://www.google.com/maps?ftid=0x4775d1df5b741437:0x41d25a40937b5b0,0x4775d1df5b741437:0x41d25a40937b5b0,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Burn O'Vat,"Aboyne AB34 5NB, United Kingdom",57.0838659,-2.9502462,,https://www.google.com/maps?ftid=0x4885cd0dd3346fe3:0x1ce3743fa4fb8db8,0x4885cd0dd3346fe3:0x1ce3743fa4fb8db8,/g/11t0dxcc3n,Zach J.,Land of Scots,nrpv0PI_5p-7UBIdU0S_VRRVZzdshQ,📍,place,visited,Land of Scots,nrpv0PI_5p-7UBIdU0S_VRRVZzdshQ,vibe,
Bus Stop,"1901 Union St, San Francisco, CA 94123, United States",37.7976083,-122.4307327,,https://www.google.com/maps?ftid=0x808580db4ece278b:0xc5b460e75afbac76,0x808580db4ece278b:0xc5b460e75afbac76,/g/1tgs14sx,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,📍,place,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,vibe,
BUSHWICK SUDS LAUNDROMAT,"258 Bushwick Ave #1L, Brooklyn, NY 11206",40.707249,-73.9399352,Cheap laundry.,https://www.google.com/maps?ftid=0x89c25b00627c6585:0xe6a94326ea58f8c2,0x89c25b00627c6585:0xe6a94326ea58f8c2,,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,📍,place,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,vibe,
Büyük Han,"Büyük Khan,Nicosia,Cyprus, Lefkoşa 99010",35.176293199999996,33.3626394,,https://www.google.com/maps?ftid=0x14de17442d655555:0xdaaac2b4c66ee3b9,0x14de17442d655555:0xdaaac2b4c66ee3b9,/m/0dlk3g8,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Caldas de Monchique,,37.2791384,-8.5519043,,https://www.google.com/maps?ftid=0xd1b2174134954ff:0x2600ebbed3cc85d2,0xd1b2174134954ff:0x2600ebbed3cc85d2,,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
canon,"928 12th Ave, Seattle, WA 98122, United States",47.6112889,-122.3166098,Ask to see the whiskey list.,https://www.google.com/maps?ftid=0x54906acedccc024d:0x7dfc130bbac8f648,0x54906acedccc024d:0x7dfc130bbac8f648,/g/1hhl277bm,Zach J.,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,📍,place,visited,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,vibe,
Capital Laughs,"2323 18th St NW, Washington, DC 20009, United States",38.9203207,-77.0416963,,https://www.google.com/maps?ftid=0x89b7b7dbae302d8b:0xb99d83a8aa0c4c9a,0x89b7b7dbae302d8b:0xb99d83a8aa0c4c9a,/g/11f08gf2zj,Zach J.,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,📍,place,visited,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,vibe,
Carnitas Don Jose,"88 W Pender St, Vancouver, BC V6B 6N9",49.2803701,-123.1069716,Best tacos,https://www.google.com/maps?ftid=0x5486715c91ba73a9:0x4cf2dfe03b8c41a8,0x5486715c91ba73a9:0x4cf2dfe03b8c41a8,/g/11s3vxkj18,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,📍,place,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Casa Batlló,"Pg. de Gràcia, 43, 08007 Barcelona, Spain",41.3917,2.164918,,https://www.google.com/maps?ftid=0x12a4a2ed494b4161:0x40d2782f9e2e4e0f,0x12a4a2ed494b4161:0x40d2782f9e2e4e0f,/m/0nv9,Zach J.,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,📍,place,visited,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,vibe,
